SatName;Magnitude;StartTime;StartAlt;StartAz;HiTime;HiAlt;HiAz;EndTime;EndAlt;EndAz;NORAD;TLE1;TLE2
STARLINK-34274;4.0;08:08:10;23;WNW;08:10:40;57;N;08:14:51;10;E;64348;1 64348U 25126E   26027.54091857 -.00005617  00000-0 -46353-3 0  9992;2 64348  70.0052 138.3950 0001610 250.9164 109.1821 14.98319411 34511
STARLINK-34928;3.8;08:08:27;10;SE;08:12:11;41;NE;08:15:55;10;NNW;65195;1 65195U 25175X   26027.61145265  .00009360  00000-0  65191-3 0  9996;2 65195  97.6015 262.2387 0002991  82.8967 277.2600 15.05654176 26469
STARLINK-34454;4.0;08:08:34;23;WNW;08:11:05;57;N;08:15:16;10;E;64357;1 64357U 25126P   26027.54131675 -.00887374  00000-0 -83383-1 0  9995;2 64357  70.0011 138.3891 0003563 115.9815 244.1711 14.96881808 34512
STARLINK-35215;2.9;08:08:56;10;SSE;08:12:53;69;ENE;08:16:50;10;NNW;65813;1 65813U 25218Y   26027.54583902  .00020858  00000-0  14453-2 0  9996;2 65813  97.6027 252.4793 0002663  84.0949 276.0582 15.05654178 18785
STARLINK-36222;2.5;08:09:02;25;WNW;08:10:52;57;NNE;08:14:17;10;E;67097;1 67097U 25298Y   26027.40695763  .00096151  00000-0  21717-2 0  9994;2 67097  69.9991 123.7522 0003935 196.7538 163.3514 15.42711674  6901
STARLINK-34441;4.0;08:09:17;10;SW;08:13:30;71;SE;08:17:44;10;ENE;64430;1 64430U 25129U   26027.54554522  .00006813  00000-0  57808-3 0  9994;2 64430  70.0007 178.2223 0002979 271.9577  88.1241 14.98338436 35127
STARLINK-34275;4.0;08:09:31;10;SW;08:13:45;72;SE;08:17:59;10;ENE;64413;1 64413U 25129B   26027.54570924  .00009350  00000-0  79014-3 0  9991;2 64413  70.0010 178.2227 0002495 259.6445 100.4433 14.98339261 35124
Cosmos 1633 Rocket;3.4;08:09:43;10;SW;08:13:49;40;WNW;08:17:56;10;NNE;15593;1 15593U 85020B   26027.48038148  .00000964  00000-0  10548-3 0  9991;2 15593  82.5363 195.6641 0012542  79.4813 280.7817 14.86763859190088
STARLINK-35082;3.7;08:10:21;10;SE;08:14:07;44;ENE;08:17:54;10;NNW;65392;1 65392U 25191P   26027.54641158  .00008848  00000-0  61672-3 0  9997;2 65392  97.6012 261.0561 0002598  73.9278 286.2235 15.05643188 24086
STARLINK-5093;3.6;08:10:43;10;NNE;08:14:47;82;WNW;08:18:50;10;SSW;56332;1 56332U 23058R   26027.47296582 -.00000601  00000-0 -42221-4 0  9991;2 56332  97.6036  29.8151 0003655  50.4540 309.7007 15.01267556151949
Cosmos 1727 Rocket;4.3;08:11:19;10;NNW;08:17:03;41;W;08:22:46;10;SSW;16511;1 16511U 86008B   26027.50072276  .00000031  00000-0  16144-4 0  9996;2 16511  82.9410  46.3601 0025209 130.7447 339.8517 13.75985963  8644
STARLINK-34728;2.6;08:11:39;10;SSE;08:15:36;70;WSW;08:19:35;10;NNW;65455;1 65455U 25194X   26027.54798194  .00007971  00000-0  55596-3 0  9997;2 65455  97.6027 243.7911 0002552  47.6688 312.4754 15.05653910 23453
STARLINK-35043;2.6;08:11:51;10;SSE;08:15:53;75;WSW;08:19:58;10;NNW;65436;1 65436U 25194C   26027.54857462  .00007445  00000-0  59578-3 0  9990;2 65436  97.6047 244.9259 0003721  10.4166 349.7134 15.00462139 23529
STARLINK-5891;3.5;08:11:54;10;NNE;08:15:54;84;WNW;08:19:52;10;SSW;56351;1 56351U 23058AL  26027.47358259  .00000275  00000-0  23269-4 0  9998;2 56351  97.6058  30.5686 0001899  86.8553 273.2891 15.05648358151999
Cosmos 2084;4.3;08:11:54;19;W;08:14:22;37;SSW;08:18:09;10;SE;20663;1 20663U 90055A   26027.54121878  .00004595  00000-0  33095-3 0  9995;2 20663  62.7905 115.8932 0023750 181.7028 178.3996 15.05373504930122
STARLINK-36166;2.5;08:12:08;24;WNW;08:14:03;58;NNE;08:17:30;10;E;67084;1 67084U 25298K   26027.40912507  .00065193  00000-0  14822-2 0  9999;2 67084  69.9973 123.7583 0004428 301.7425  58.3325 15.42653643  6909
STARLINK-34952;3.7;08:12:22;10;SE;08:16:08;43;ENE;08:19:54;10;NNW;65197;1 65197U 25175Z   26027.61424688  .00023604  00000-0  16355-2 0  9991;2 65197  97.6017 262.2292 0002149  73.6729 286.4734 15.05630630 26466
Cosmos 2242 Rocket;3.8;08:12:24;10;NNW;08:16:38;47;W;08:20:50;10;S;22627;1 22627U 93024B   26027.54230145  .00000589  00000-0  74406-4 0  9995;2 22627  82.5189  56.1174 0024089 114.5821 245.7906 14.80050292767074
STARLINK-35412;2.8;08:12:50;10;SSE;08:16:48;73;ENE;08:20:46;10;NNW;65797;1 65797U 25218G   26027.61504379  .00012847  00000-0  89264-3 0  9998;2 65797  97.6018 252.5382 0003464  91.4590 268.7033 15.05659413 18792
STARLINK-36084;3.8;08:13:16;21;W;08:15:01;28;WSW;08:18:40;10;S;66829;1 66829U 25280J   26027.54020938  .00008275  00000-0  69994-3 0  9998;2 66829  70.0005  78.1471 0003456 275.3732  84.7033 14.98359577  9912
STARLINK-35997;3.8;08:13:30;21;W;08:15:16;28;WSW;08:18:54;10;S;66843;1 66843U 25280Y   26027.54038075  .00063240  00000-0  52640-2 0  9997;2 66843  70.0004  78.1447 0002965 277.1394  82.9428 14.98301542  9915
STARLINK-5275;3.7;08:13:33;13;WSW;08:17:18;82;NNW;08:21:35;10;ENE;55398;1 55398U 23014H   26027.48074774 -.00000491  00000-0 -33358-4 0  9990;2 55398  69.9999 168.3192 0002980 268.1969  91.8849 14.98341262165880
Lacrosse 4 Rocket;1.1;08:13:35;18;WSW;08:16:26;86;NNW;08:20:21;10;ENE;26474;1 26474U 00047B   26027.61158989  .00006335  00000-0  39940-3 0  9993;2 26474  67.9889 155.9872 0036767  86.7855 273.7500 15.09201334386714
STARLINK-34479;4.0;08:14:10;21;WNW;08:16:50;57;N;08:21:02;10;E;64365;1 64365U 25126X   26027.47832984  .00005224  00000-0  44524-3 0  9997;2 64365  70.0008 138.5701 0002861 255.9917 104.0924 14.98336802 34507
STARLINK-35028;3.6;08:14:15;10;SE;08:18:03;46;ENE;08:21:52;10;NNW;65381;1 65381U 25191C   26027.61563639  .00009385  00000-0  65360-3 0  9995;2 65381  97.6010 261.1167 0002999  80.7501 279.4065 15.05657987 24093
Cosmos 1954 Rocket;4.0;08:14:17;10;SW;08:19:29;89;NW;08:24:44;10;NE;19257;1 19257U 88053B   26027.49639160  .00000418  00000-0  14405-3 0  9993;2 19257  74.0464 188.3873 0019849  16.2606  39.4718 14.38889689970676
STARLINK-35059;2.6;08:14:45;10;SSE;08:18:47;71;WSW;08:22:52;10;NNW;65454;1 65454U 25194W   26027.48392246  .00009556  00000-0  76322-3 0  9998;2 65454  97.6047 244.6898 0003383   9.7653 350.3636 15.00460953 23506
STARLINK-35882;2.4;08:15:01;23;WNW;08:17:00;59;NNE;08:20:26;10;E;67088;1 67088U 25298P   26027.54079319  .00017647  00000-0  40518-3 0  9996;2 67088  69.9994 123.4191 0002987 256.3850 103.6999 15.42730832  6922
SL-24 R/B;4.4;08:15:11;10;NNE;08:18:35;33;NW;08:22:13;10;WSW;31699;1 31699U 07026B   26027.49991917  .00001583  00000-0  22796-3 0  9995;2 31699  97.4441  14.6013 0335286  76.0285  36.3739 14.45703571979192
STARLINK-34498;3.9;08:15:27;10;SW;08:19:40;75;SE;08:23:55;10;ENE;64421;1 64421U 25129K   26027.48297967  .00010503  00000-0  88650-3 0  9994;2 64421  69.9998 178.4081 0003555 275.9860  84.0894 14.98340144 35114
STARLINK-35142;2.6;08:15:37;10;S;08:19:33;66;WSW;08:23:32;10;NNW;65434;1 65434U 25194A   26027.48428849  .00014813  00000-0  10283-2 0  9990;2 65434  97.6021 243.7036 0001858  90.4019 269.7421 15.05662275 23442
STARLINK-34472;3.9;08:15:40;10;SW;08:19:53;75;SE;08:24:08;10;ENE;64434;1 64434U 25129Y   26027.48313064  .00033668  00000-0  28166-2 0  9997;2 64434  70.0012 178.4039 0002420 273.5274  86.5608 14.98321634 35117
STARLINK-5540;3.5;08:15:51;10;NNE;08:19:51;80;WNW;08:23:49;10;SSW;56340;1 56340U 23058Z   26027.47635063  .00000502  00000-0  38983-4 0  9999;2 56340  97.6057  30.5633 0001809  93.2575 266.8859 15.05649292151995
STARLINK-6035;3.6;08:16:00;10;NNE;08:20:02;76;WNW;08:24:05;10;SSW;56323;1 56323U 23058G   26027.47665077  .00001037  00000-0  85239-4 0  9998;2 56323  97.6040  29.8091 0002961  70.2890 289.8654 15.01264742151584
STARLINK-34927;3.6;08:16:15;10;SE;08:20:01;45;ENE;08:23:50;10;NNW;65196;1 65196U 25175Y   26027.21823756  .00008781  00000-0  61189-3 0  9990;2 65196  97.6016 261.8388 0001804  83.7796 276.3636 15.05656901 26400
STARLINK-35838;3.8;08:16:27;20;W;08:18:15;27;WSW;08:21:49;10;S;66836;1 66836U 25280R   26027.54235388  .00003785  00000-0  31825-3 0  9996;2 66836  70.0010  78.1537 0002976 269.2701  90.8117 14.99129400  9915
STARLINK-35271;2.8;08:16:46;10;SSE;08:20:43;77;ENE;08:24:42;10;NNW;65812;1 65812U 25218X   26027.15260162  .00007802  00000-0  54415-3 0  9999;2 65812  97.6032 252.0784 0002313  75.5662 284.5821 15.05660713 18721
ARGOS;4.0;08:17:31;10;NNE;08:22:08;30;NW;08:25:41;15;W;25634;1 25634U 99008A   26027.62317186  .00000165  00000-0  97330-4 0  9995;2 25634  98.4942 359.1416 0011300  87.7910 272.4561 14.19957371394352
Meteor 1-11;4.3;08:17:47;10;NNW;08:23:24;59;WSW;08:29:03;10;S;5917;1 05917U 72022A   26027.48184371  .00000364  00000-0  20059-3 0  9990;2 05917  81.2251  62.2289 0045950  10.8010 349.4136 14.09238971764624
STARLINK-34957;3.5;08:18:10;10;SE;08:21:59;49;ENE;08:25:49;10;NNW;65388;1 65388U 25191K   26027.61840800  .00007425  00000-0  51807-3 0  9994;2 65388  97.6023 261.1103 0003813  72.2146 287.9496 15.05657133 24096
STARLINK-5980;3.6;08:18:59;10;NNE;08:23:02;73;WNW;08:27:04;10;SSW;56326;1 56326U 23058K   26027.47874875  .00000445  00000-0  39217-4 0  9996;2 56326  97.6045  29.8052 0003026  68.0869 292.0676 15.01262492151594
Cosmos 1674 Rocket;3.5;08:19:08;10;NNW;08:23:32;66;WSW;08:27:56;10;S;15945;1 15945U 85069B   26027.47932268  .00000790  00000-0  86630-4 0  9993;2 15945  82.5243  63.6951 0018029 333.3557  26.6731 14.86383329166712
STARLINK-35858;3.9;08:19:21;20;W;08:21:10;26;WSW;08:24:43;10;S;66833;1 66833U 25280N   26027.54439575 -.00217142  00000-0 -18614-1 0  9992;2 66833  70.0005  78.1624 0003337 281.2112  78.8672 14.98628492  9911
Helios 1A;4.2;08:19:25;10;ESE;08:23:04;36;NE;08:26:44;10;NNW;23605;1 23605U 95033A   26027.61892078  .00005820  00000-0  41533-3 0  9998;2 23605  98.2153 269.0927 0012926 138.6531 221.5675 15.04898616647012
STARLINK-5597;3.7;08:19:33;12;WSW;08:23:27;79;NNW;08:27:44;10;ENE;55403;1 55403U 23014N   26027.48492187  .00001436  00000-0  12813-3 0  9999;2 55403  70.0003 168.3349 0003193 272.7373  87.3421 14.98335633165888
STARLINK-34970;2.6;08:19:36;10;S;08:23:33;62;WSW;08:27:30;10;NNW;65450;1 65450U 25194S   26027.48707628  .00016493  00000-0  11449-2 0  9994;2 65450  97.6037 243.7161 0001479 104.1465 255.9926 15.05638531 23448
CZ-2D R/B;3.5;08:19:39;10;NNE;08:23:47;23;NNW;08:26:34;15;WNW;37932;1 37932U 11068C   26027.50609587  .00000314  00000-0  15879-3 0  9998;2 37932  98.8719 341.8019 0035792 305.4188 165.3396 14.22972986736479
STARLINK-5976;3.5;08:19:48;10;NNE;08:23:47;75;WNW;08:27:45;10;SSW;56343;1 56343U 23058AC  26027.47912001  .00000638  00000-0  48412-4 0  9990;2 56343  97.6050  30.5618 0002072  89.0228 271.1236 15.05648388151998
STARLINK-34950;3.5;08:20:08;10;SE;08:23:57;47;ENE;08:27:46;10;NNW;65193;1 65193U 25175V   26027.22099455  .00013087  00000-0  90872-3 0  9995;2 65193  97.6041 261.8296 0002074 109.5372 250.6078 15.05681611 26377
STARLINK-34408;4.0;08:20:11;20;WNW;08:23:01;57;N;08:27:12;10;E;64363;1 64363U 25126V   26027.54923633  .00004470  00000-0  38205-3 0  9996;2 64363  70.0009 138.0168 0003070 268.4925  91.5882 14.98342221 34526
STARLINK-35296;2.7;08:20:44;10;SSE;08:24:41;82;ENE;08:28:40;10;NNW;65801;1 65801U 25218L   26027.55413211  .00010547  00000-0  73402-3 0  9993;2 65801  97.6005 252.4671 0003745  83.2906 276.8747 15.05650037 18780
STARLINK-36184;4.5;08:20:56;10;SSW;08:24:48;35;SE;08:28:41;10;ENE;67021;1 67021U 25293U   26027.48750277 -.00088243  00000-0 -74606-2 0  9996;2 67021  70.0000 198.4393 0002800 266.2349  93.8490 14.98436612  8717
STARLINK-6039;3.6;08:21:17;10;NNE;08:25:19;71;WNW;08:29:21;10;SSW;56319;1 56319U 23058C   26027.48035440  .00000902  00000-0  74773-4 0  9990;2 56319  97.6031  29.8025 0002769  90.0891 270.0650 15.01263105151594
Cosmos 1340 Rocket;2.6;08:21:28;10;SSW;08:25:15;81;WNW;08:29:07;10;NNE;13068;1 13068U 82013B   26027.61895525  .00006227  00000-0  27345-3 0  9991;2 13068  81.1730 208.8874 0022193 320.0624  39.8974 15.21550752398105
STARLINK-34422;3.8;08:21:33;10;SW;08:25:47;79;SE;08:30:02;10;ENE;64415;1 64415U 25129D   26027.48713747  .00004940  00000-0  42127-3 0  9993;2 64415  70.0018 178.4218 0002638 265.8059  94.2798 14.98351076 35059
CZ-4C R/B;4.2;08:21:38;14;W;08:24:14;17;WSW;08:28:53;10;SSW;36416;1 36416U 10009D   26027.55752917  .00001576  00000-0  31898-3 0  9999;2 36416  63.3876  66.2353 0686556   2.3604 358.0405 13.72795134795278
STARLINK-34876;3.4;08:22:04;10;SE;08:25:55;51;ENE;08:29:46;10;NNW;65400;1 65400U 25191X   26027.22242551  .00007980  00000-0  55652-3 0  9993;2 65400  97.6013 260.7159 0003050  82.4752 277.6821 15.05654894 24038
STARLINK-34988;2.7;08:22:16;10;S;08:26:18;65;WSW;08:30:20;10;NNW;65453;1 65453U 25194V   26027.48912800  .00006761  00000-0  53024-3 0  9990;2 65453  97.6045 245.1574 0001422  80.9180 279.2206 15.01271034 23534
Cosmos 1602;4.3;08:22:52;10;N;08:25:34;37;ENE;08:28:14;10;SE;15331;1 15331U 84105A   26027.60574568  .00101813  00000-0  71864-3 0  9992;2 15331  82.5153  80.9814 0005292  99.8928 260.2933 15.73701234260064
Intercosmos 25 Rocket;4.5;08:23:00;10;NNW;08:30:44;59;W;08:35:24;10;S;21820;1 21820U 91086B   26027.57628038  .00000654  00000-0  12539-3 0  9991;2 21820  82.5559  59.8501 1561905 172.9935 189.6093 11.96577838482331
H-2A R/B;4.0;08:23:01;10;NNE;08:26:29;32;NW;08:29:54;10;WSW;39771;1 39771U 14029F   26027.48145286  .00009920  00000-0  56742-3 0  9995;2 39771  98.1903  13.0629 0007107 265.4224  94.6193 15.12874995637582
Cosmos 1869 Rocket;3.5;08:23:10;10;SSW;08:27:37;78;WNW;08:32:03;10;NNE;18215;1 18215U 87062B   26027.64264434  .00000901  00000-0  10109-3 0  9994;2 18215  82.5095 211.8742 0019307 184.7303 269.2194 14.85580216 61414
STARLINK-35068;2.7;08:23:34;10;S;08:27:29;58;WSW;08:31:26;10;NNW;65438;1 65438U 25194E   26027.55628961  .00008872  00000-0  61822-3 0  9993;2 65438  97.6023 243.7790 0001531  83.8595 276.2807 15.05653952 23452
STARLINK-5553;3.5;08:23:46;10;NNE;08:27:44;71;WNW;08:31:41;10;SSW;56333;1 56333U 23058S   26027.48189096  .00000245  00000-0  21173-4 0  9999;2 56333  97.6064  30.5554 0002181  92.8613 267.2863 15.05647290151995
Cosmos 2297;3.9;08:24:00;10;SW;08:29:38;79;SE;08:35:19;10;NE;23404;1 23404U 94077A   26027.49335716 -.00000058  00000-0 -57708-5 0  9992;2 23404  71.0121 185.4380 0013694  43.5434 316.6767 14.13914732608669
STARLINK-36159;2.4;08:24:02;20;WNW;08:26:15;62;NNE;08:29:41;10;E;67079;1 67079U 25298E   26027.54707856  .00081888  00000-0  18460-2 0  9998;2 67079  69.9990 123.8535 0003026 276.0563  84.0274 15.42835375  6914
STARLINK-5841;4.4;08:24:03;10;SW;08:28:11;56;SE;08:32:21;10;ENE;56493;1 56493U 23064AX  26026.48794060  .00001710  00000-0  15106-3 0  9991;2 56493  70.0012 190.8735 0002559 277.9212  82.1657 14.98332584150409
STARLINK-34955;3.5;08:24:04;10;SE;08:27:54;50;ENE;08:31:45;10;NNW;65192;1 65192U 25175U   26027.62252586  .00008244  00000-0  57477-3 0  9997;2 65192  97.6026 262.2208 0002361  77.6001 282.5490 15.05656700 26430
STARLINK-35383;2.6;08:24:39;10;SSE;08:28:37;86;ENE;08:32:37;10;NNW;65793;1 65793U 25218C   26027.55689073  .00008478  00000-0  59101-3 0  9994;2 65793  97.6034 252.4630 0002616  87.4014 272.7512 15.05654257 18782
STARLINK-35717;4.0;08:25:16;18;W;08:27:11;25;WSW;08:30:39;10;S;66839;1 66839U 25280U   26027.48178188 -.00011135  00000-0 -92373-3 0  9991;2 66839  69.9998  78.3418 0004440 299.3488  60.7228 14.98456499  9902
STARLINK-35958;4.0;08:25:20;18;W;08:27:15;25;WSW;08:30:42;10;S;66822;1 66822U 25280B   26027.48181352  .00065072  00000-0  53938-2 0  9990;2 66822  70.0042  78.3473 0007826 211.0516 149.0182 14.98434648  9904
STARLINK-5632;3.7;08:25:33;11;WSW;08:29:36;77;NNW;08:33:53;10;ENE;55400;1 55400U 23014K   26027.48909455  .00000720  00000-0  68129-4 0  9994;2 55400  70.0008 168.3443 0003634 282.5039  77.5713 14.98323167165887
STARLINK-35066;3.3;08:25:59;10;SE;08:29:51;54;ENE;08:33:44;10;NNW;65386;1 65386U 25191H   26027.35811061  .00009896  00000-0  68897-3 0  9991;2 65386  97.6026 260.8404 0003078  76.5543 283.6027 15.05652719 24052
STARLINK-34484;4.0;08:26:12;18;WNW;08:29:11;57;N;08:33:23;10;E;64366;1 64366U 25126Y   26027.48665432  .00007293  00000-0  61834-3 0  9992;2 64366  70.0022 138.1994 0002859 259.1527 100.9311 14.98329880 35722
STARLINK-34436;4.0;08:26:26;18;WNW;08:29:26;57;N;08:33:38;10;E;64358;1 64358U 25126Q   26027.55357808  .00006099  00000-0  51833-3 0  9997;2 64358  70.0016 138.0317 0003311 273.4227  86.6553 14.98343502 34526
STARLINK-6033;3.6;08:26:35;10;NNE;08:30:37;66;WNW;08:34:37;10;SW;56322;1 56322U 23058F   26027.48407223  .00001933  00000-0  15501-3 0  9994;2 56322  97.6048  29.7948 0002002  80.9695 279.1756 15.01251693151595
STARLINK-36132;4.3;08:27:00;10;SSW;08:30:55;38;SE;08:34:51;10;ENE;67028;1 67028U 25293AB  26027.49168472 -.00006962  00000-0 -57601-3 0  9999;2 67028  69.9989 198.4513 0002871 274.6985  85.3846 14.98347266  8715
STARLINK-35009;2.7;08:27:34;10;S;08:31:28;55;WSW;08:35:24;10;NNW;65449;1 65449U 25194R   26027.55906654  .00006467  00000-0  45192-3 0  9993;2 65449  97.6023 243.9294 0001723  84.0159 276.1264 15.05656378 23469
STARLINK-34512;3.8;08:27:41;10;SW;08:31:56;83;SE;08:36:11;10;ENE;64419;1 64419U 25129H   26027.49130859  .00004308  00000-0  36859-3 0  9998;2 64419  70.0005 178.4297 0002129 273.3603  86.7312 14.98334143 35054
STARLINK-34396;3.8;08:27:55;10;SW;08:32:10;83;SSE;08:36:26;10;ENE;64436;1 64436U 25129AA  26027.49147185  .00004038  00000-0  34598-3 0  9995;2 64436  69.9991 178.4231 0003399 271.9768  88.1002 14.98336095 35058
STARLINK-34948;3.4;08:27:58;10;SE;08:31:50;52;ENE;08:35:43;10;NNW;65191;1 65191U 25175T   26027.62529572  .00011445  00000-0  79588-3 0  9992;2 65191  97.6028 262.2122 0002578  77.3729 282.7786 15.05658611 26466
STARLINK-35268;2.6;08:28:36;10;SSE;08:32:34;89;WSW;08:36:35;10;NNW;65810;1 65810U 25218V   26027.55966122  .00008197  00000-0  57130-3 0  9995;2 65810  97.6021 252.4582 0002552  81.6190 278.5326 15.05671228 18788
CZ-2D R/B;3.2;08:28:52;10;NNE;08:31:58;63;ESE;08:35:01;10;S;28738;1 28738U 05024B   26027.48307968  .00045385  00000-0  63825-3 0  9993;2 28738  97.3629  41.2338 0006125 148.1068 212.0559 15.56532901133366
Cosmos 2251 Rocket;3.5;08:29:11;10;SW;08:34:30;71;NW;08:39:48;10;NE;22676;1 22676U 93036B   26027.49572614  .00000397  00000-0  14742-3 0  9999;2 22676  74.0408 184.4458 0017989 164.7035 195.4665 14.35240601706119
SL-8 Rocket;4.2;08:29:26;10;SW;08:35:30;50;WNW;08:41:34;10;NNE;21088;1 21088U 91006B   26027.50359060  .00000026  00000-0  10146-4 0  9994;2 21088  82.9413 200.6697 0023137 148.0155 231.6503 13.77491969758408
STARLINK-5988;3.6;08:29:35;10;NNE;08:33:37;63;WNW;08:37:36;10;SW;56320;1 56320U 23058D   26027.48617104 -.00000745  00000-0 -53514-4 0  9992;2 56320  97.6070  29.7938 0002484  97.4100 262.7407 15.01246514151604
Helios 1A Rocket;4.5;08:29:39;10;WSW;08:30:26;13;WSW;08:30:26;13;WSW;23608;1 23608U 95033D   26027.62108325  .00045802  00000-0  10061-2 0  9992;2 23608  98.2894 226.0459 0007198 177.0523 183.0766 15.43864245660442
STARLINK-36163;4.3;08:29:41;10;SSW;08:33:37;39;SE;08:37:33;10;ENE;67008;1 67008U 25293F   26027.49350514  .00009405  00000-0  77831-3 0  9997;2 67008  70.0063 198.4641 0002350 280.8338  79.2557 14.99150391  8717
STARLINK-34786;3.2;08:29:54;10;SE;08:33:47;57;ENE;08:37:42;10;NNW;65391;1 65391U 25191N   26027.22796866  .00014484  00000-0  10051-2 0  9995;2 65391  97.5996 260.7104 0002362  98.7587 261.3907 15.05681031 24035
STARLINK-5620;4.3;08:30:08;10;SW;08:34:19;60;SE;08:38:30;10;ENE;55414;1 55414U 23014Z   26027.49349436  .00000955  00000-0  87792-4 0  9994;2 55414  70.0016 188.2312 0003305 272.3586  87.7195 14.98336506165390
STARLINK-35890;4.1;08:31:18;17;W;08:33:17;23;WSW;08:36:39;10;S;66835;1 66835U 25280Q   26027.55273259  .00008925  00000-0  75423-3 0  9998;2 66835  70.0006  78.1901 0003475 272.2116  87.8645 14.98360841  9910
Cosmos 2227;4.3;08:31:27;15;WNW;08:36:12;75;NNE;08:41:51;10;ESE;22284;1 22284U 92093A   26027.63444633  .00000404  00000-0  23811-3 0  9997;2 22284  70.9796 117.9961 0016694  95.7288 264.5738 14.13759404706968
STARLINK-35005;2.8;08:31:33;10;S;08:35:26;52;WSW;08:39:20;10;NNW;65456;1 65456U 25194Y   26027.49537787  .00004242  00000-0  29800-3 0  9998;2 65456  97.6023 243.8595 0002351  83.8428 276.3066 15.05650894 23452
STARLINK-5623;3.7;08:31:35;10;WSW;08:35:47;74;NNW;08:40:02;10;ENE;55405;1 55405U 23014Q   26027.49327160  .00000677  00000-0  64524-4 0  9993;2 55405  70.0005 168.3654 0002168 261.8390  98.2523 14.98334670165884
Cosmos 1666 Rocket;4.4;08:31:37;10;WSW;08:35:34;31;NW;08:39:34;10;NNE;15890;1 15890U 85058B   26027.49515246  .00000918  00000-0  10281-3 0  9995;2 15890  82.5250 193.6403 0018607 279.1200  80.7911 14.85727055170341
STARLINK-34483;4.0;08:31:48;17;WNW;08:34:55;58;N;08:39:06;10;E;64367;1 64367U 25126Z   26027.42377212  .00708396  00000-0  53661-1 0  9992;2 64367  70.0026 138.3772 0007806 222.6739 137.3815 14.99821782 34507
STARLINK-5874;3.7;08:31:51;10;NNE;08:35:52;62;WNW;08:39:51;10;SW;56353;1 56353U 23058AN  26027.62105558  .00004475  00000-0  35290-3 0  9991;2 56353  97.6057  30.0765 0000303 120.4416 239.6838 15.01244770151976
STARLINK-34917;3.3;08:31:53;10;SE;08:35:46;55;ENE;08:39:39;10;NNW;65190;1 65190U 25175S   26027.58337963  .00057458  00000-0  39566-2 0  9992;2 65190  97.6027 262.1714 0003116  86.2191  31.8712 15.05625203  5843
STARLINK-36227;2.3;08:32:07;18;WNW;08:34:31;66;NNE;08:37:59;10;ESE;67095;1 67095U 25298W   26027.55267832  .00061738  00000-0  14038-2 0  9991;2 67095  69.9986 123.4572 0003495 278.8801  81.1985 15.42670815  6923
Cosmos 2219;3.3;08:32:16;14;NW;08:37:17;81;SW;08:43:02;10;SE;22219;1 22219U 92076A   26027.63411769 -.00000208  00000-0 -84445-4 0  9995;2 22219  71.0607 103.8986 0020768 264.0753  95.8002 14.14080207712577
STARLINK-35224;2.6;08:32:32;10;SSE;08:36:31;85;WSW;08:40:31;10;NNW;65811;1 65811U 25218W   26027.56242628  .00009004  00000-0  62730-3 0  9995;2 65811  97.6028 252.4554 0002252  76.8075 283.3403 15.05655696 18781
STARLINK-34501;3.7;08:33:49;10;WSW;08:38:04;87;SSE;08:42:20;10;ENE;64429;1 64429U 25129T   26027.49548094  .00003995  00000-0  34237-3 0  9992;2 64429  69.9998 178.4504 0002896 270.2275  89.8552 14.98335790 35112
STARLINK-34848;3.1;08:33:49;10;SE;08:37:43;61;ENE;08:41:39;10;NNW;65402;1 65402U 25191Z   26027.36364768  .00009853  00000-0  68601-3 0  9994;2 65402  97.6032 260.8344 0002795  79.5876 280.5666 15.05654358 24054
STARLINK-34335;4.0;08:33:55;17;WNW;08:37:09;58;N;08:41:22;10;E;64362;1 64362U 25126U   26025.75526138 -.00208711  00000-0 -18262-1 0  9990;2 64362  70.0012 142.5928 0002820 237.8474 122.2411 14.97794534 34251
STARLINK-34503;3.7;08:34:04;10;WSW;08:38:19;87;SSE;08:42:35;10;ENE;64420;1 64420U 25129J   26027.62916729  .00006168  00000-0  52430-3 0  9992;2 64420  70.0002 178.1102 0003210 273.0740  87.0052 14.98329787 35071
Landsat 7;3.8;08:34:18;10;NNE;08:39:00;88;ESE;08:43:41;10;SSW;25682;1 25682U 99020A   26027.57958223  .00000919  00000-0  18476-3 0  9999;2 25682  97.8596  37.6652 0001468 102.3828   4.7859 14.63765651425278
STARLINK-5224;3.9;08:34:18;16;W;08:37:33;57;N;08:41:45;10;ENE;55397;1 55397U 23014G   26027.49305925 -.00000473  00000-0 -31841-4 0  9990;2 55397  70.0006 148.4812 0003088 270.4133  89.6672 14.98321773166377
Cosmos 2263;4.4;08:34:25;10;SW;08:40:10;77;SE;08:45:54;10;NE;22802;1 22802U 93059A   26027.50061476 -.00000048  00000-0  11342-7 0  9997;2 22802  70.9253 188.4272 0024043 189.1375 170.9313 14.13623811669444
Cosmos 1447 Rocket;4.4;08:34:35;10;NNW;08:40:45;78;WSW;08:46:55;10;S;13917;1 13917U 83021B   26027.60092112  .00000067  00000-0  51772-4 0  9992;2 13917  82.9403  68.6862 0029916  85.1857  79.8100 13.77109971152329
Cosmos 773 Rocket;4.2;08:35:18;12;NW;08:40:01;56;WSW;08:45:10;10;SSE;8344;1 08344U 75094B   26027.56207253  .00000425  00000-0  14137-3 0  9991;2 08344  74.0551  84.4605 0022989 276.9893  82.8647 14.40570040638113
